YORF,Half-life Time Course 1,Half-life Time Course 2,Half-life Time Course 3,Final Half-life
YML104C,,-19.90468786731728,7.796070353764557,-6.0543087567763605
YJR076C,5.979755029259233,7.549362958549772,4.236969463351993,5.922029150387
YDL225W,,6.003545419090886,3.0040289911006393,4.503787205095763
YDR218C,4.821803651325473,-61.70276040966179,56.94230089746283,0.0204480463755037
YDL178W,,7.149651901782332,5.315505406359697,6.232578654071014
YGR080W,,6.924937129619823,4.3399477072520405,5.632442418435932
YBR200W,,5.620614460393276,3.2301940561868805,4.4254042582900786
YBR172C,,3.597540804964224,10.270567409549974,6.934054107257099
YKL079W,6.583324681362654,6.904344263147732,10.065636159136014,7.851101701215467
YJL042W,32.021827962740254,-164.84050376759396,38.582253537973195,-31.412140755626837
YNL223W,,,3.635748261243787,3.635748261243787
YLR175W,6.412655713740211,4.939571750473008,5.756510134587048,5.702912532933422
YLR045C,21.401236750916585,-51.83134364854281,17.399284775383855,-4.343607374080791
YGL216W,10.130761154716248,3.975265076652227,1.7111744047862258,5.272400212051567
YPR141C,6.118563461186692,-30.030791864076015,6.569152325918252,-5.781025358990356
YPL254W,5.426818439181576,8.452582186012707,5.099651897985403,6.326350841059895
YDR392W,14.08053578956734,7.538308823100986,2.8021105242484663,8.140318378972264
YGL112C,7.082598141879572,6.108982432012921,5.428566401009319,6.206715658300603
YJR005W,7.947175396835113,4.690157014725348,7.035100023196346,6.557477478252269
YLR026C,7.594122133680996,6.695576878177908,3.572650462295405,5.954116491384769
YOR036W,-91.74316015082708,52.524114052372425,3.4363731179716024,-11.927557660161012
YOR106W,,,2.826511610340476,2.826511610340476
YGL212W,,5.29133682210473,1.544547783260307,3.417942302682518
YLR268W,8.90682052889185,10.422994498586675,3.466861262915046,7.598892096797857
YOR327C,,8.313364254895479,7.852736344250139,8.08305029957281
YNR017W,,7.807973428957101,8.023423688419706,7.915698558688404
YFR004W,9.174967676211192,9.094040926587166,6.127618453759773,8.132209018852711
YPR034W,,7.400200861232962,4.529179712713393,5.964690286973178
YLL004W,5.571281569539064,,4.640024035965293,5.105652802752179
YPR162C,10.04824222060472,5.801017580925291,1.596879956307658,5.815379919279223
YBR060C,,6.691861433802231,3.9332342313611335,5.312547832581682
YEL032W,9.03667606130094,6.507240732638021,5.892773273537579,7.145563355825513
YLR103C,,,4.632187007630888,4.632187007630888
YBR202W,,4.329625084012742,2.793077380202763,3.5613512321077523
YBR278W,7.062614488382778,4.309444327323144,5.694504172377867,5.688854329361263
YKL113C,,,3.353101637921404,3.353101637921404
YIR008C,,,5.002906427939471,5.002906427939471
YBL035C,,7.570091046529888,6.059269208378111,6.814680127453999
YLR115W,7.468988674285332,5.831069551358294,4.048190397440144,5.782749541027923
YDL111C,,5.551781948705363,5.925603683163763,5.738692815934563
YDR280W,,,1.4857127804963322,1.4857127804963322
YHR069C,,5.419560166042148,6.430984087445331,5.925272126743739
YOL021C,4.965946952672045,7.439403324350808,3.496187458672721,5.300512578565191
YLR197W,5.061311260946907,5.267301954488795,3.708722140321044,4.679111785252249
YOR310C,5.821496997410802,4.865333974768977,3.98247591607382,4.8897689627512
YDL014W,11.537253608777238,6.271830295030703,5.11812850851333,7.642404137440424
YDR197W,,,3.831743413495832,3.831743413495832
YMR125W,,,6.5792136852859935,6.5792136852859935
YER112W,7.466158180987166,5.174976742010742,3.4329229505387096,5.358019291178873
YGR074W,,,3.550681955804835,3.550681955804835
YDR088C,,,3.1817248408058667,3.1817248408058667
YMR268C,23.07664923541401,-77.33900819460777,39.81725521051889,-4.815034582891625
YIL061C,,6.316571852444607,2.062689566901055,4.189630709672831
YLL036C,5.922420893226634,10.916654836423284,7.32501753461908,8.054697754756333
YDL030W,,,7.63241344686126,7.63241344686126
YHR089C,6.892249930284151,3.874322014694474,6.2829597653351135,5.683177236771246
YLL008W,,9.094777205499568,5.986962829799921,7.540870017649745
YMR239C,,,8.122693182255547,8.122693182255547
YKL205W,,,7.7472821809064865,7.7472821809064865
YLR105C,5.662012983570365,,5.664574936153948,5.663293959862157
YPL029W,,5.404053941997657,4.115132642982364,4.759593292490011
YOR212W,8.835886881060057,3.4220845570079153,7.867970235347547,6.708647224471839
YPR163C,6.869560292536353,7.750324672984811,8.205391739081755,7.608425568200974
YOR063W,7.520382132721004,8.769394008005285,5.5346827478319005,7.2748196295193965
YBR031W,8.55824270011788,6.930091268852106,6.8242061128818845,7.437513360617291
YDR012W,8.265721237186256,6.5862796910353305,7.646115117801222,7.499372015340936
YKL156W,,7.205522632515272,3.7121951852359816,5.4588589088756265
YKR085C,8.78081011483522,5.78902527714688,7.255680847926657,7.275172079969586
YKL167C,4.6185566280890304,5.780366648962869,7.987356779001474,6.128760018684457
YGR076C,,5.965970401834506,4.318451651730968,5.1422110267827374
YNL306W,,7.529033960038422,4.5593214572020715,6.044177708620246
YBR146W,,8.190756105985212,2.468877796077346,5.329816951031279
YPR110C,10.07440071610538,6.300337495600026,7.246361817583301,7.873700009762902
YNL113W,8.747273666697145,4.723440125624718,5.759850220053184,6.410188004125016
YBR154C,,4.888809986491714,3.6190371111284696,4.253923548810092
YPR187W,,5.158578624472439,5.6225834029066935,5.390581013689566
YHR143W-A,,,8.155830701386622,8.155830701386622
YOR005C,16.606319691235953,19.245036292920748,-20.886638147913803,4.988239278747631
YDR369C,,,5.528436070128417,5.528436070128417
YNL082W,7.428207869319769,4.448329880169017,4.930339065370642,5.60229227161981
YDR097C,13.895326280055214,-41.07268535300768,3.4847083491801873,-7.897550241257424
YMR167W,,5.033266861259382,3.849805918901269,4.4415363900803255
YIL106W,15.247979476632588,4.872316539862688,3.6455172536754272,7.921937756723568
YML099C,14.508425138869004,6.558964265101654,1.5519732286688173,7.5397875442131586
YER159C,10.233241066699929,5.4899514350021175,4.814212367365188,6.845801623022411
YDR073W,,,5.148426668248071,5.148426668248071
YDL056W,4.977781504133539,11.83578715683114,6.11495358289495,7.642840747953208
YDR404C,9.12735912150448,6.971262425385519,6.08972099895298,7.39611418194766
YMR112C,,-156.01656994524052,15.208947315493628,-70.40381131487345
YGL025C,7.752851864884358,5.593284593523664,11.076349686906884,8.140828715104968
YOL135C,,6.7462670709033645,7.907791043242707,7.327029057073036
YER179W,40.41678476240608,-13266.029230885904,34.6300811059271,-4396.994121672524
YMR186W,71.3785513456837,-10108.59345382705,,-5018.607451240683
YPL187W,10.155294434995026,5.34430105826616,8.995821455537632,8.16513898293294
YLR058C,56.16429458204989,-8743.586057134062,39.96148915624083,-2882.48675779859
YLR198C,6.779051047705443,5.088158671657946,11.22977142598056,7.69899371511465
YLR355C,5.5588393369532785,6.4967368380670285,10.087592241136182,7.381056138718829
YOR309C,5.143619450013974,5.28124794948481,9.116035078257193,6.513634159251992
YGR160W,8.72492221057695,3.738705560080755,9.66922689653156,7.377618222396421
YPL106C,67.6626393900315,-353.2564013990145,58.22204227096791,-75.79057324600505
YLR300W,,3.54036560064253,8.987292508175912,6.263829054409221
YGR087C,118.59851742571388,-226.4876841799519,112.29472350661852,1.4685189174601636
YJR070C,7.675075401577966,5.965703384654316,8.34188399409715,7.327554260109811
YKL009W,9.743628032850744,2.8475334569356385,7.582649382833943,6.724603624206775
YGR103W,6.579048046235019,4.304601652533881,8.751634602706536,6.545094767158479
YDR399W,,2.6504251814870967,4.716742367366521,3.683583774426809
YNL002C,9.96009479216469,,6.242916548436668,8.101505670300678
YOL077C,7.04854603032604,4.878908860314088,8.797250246400639,6.908235045680255
YDL182W,5.035574578150534,6.1421406561052345,9.802834919298045,6.9935167178512705
YLR009W,11.345720548805335,3.846421207316057,7.248210134784126,7.480117296968506
YKL178C,4.070140103375502,5.451687531698121,10.05783157233254,6.526553069135389
YDR168W,74.38904637068595,-2568.677447137267,23.932584644411698,-823.4519387073897
YDL131W,6.101684774165775,6.232446634212638,,6.1670657041892065
YLR413W,6.850461095525489,3.28670923593397,7.383878335063106,5.8403495555075216
YJL207C,-997.8367040906244,,54.28741068239705,-471.7746467041136
YBR038W,,,7.967262070946873,7.967262070946873
YKL082C,10.481623183953197,5.5367486920598825,5.092317129501418,7.036896335171498
YOR206W,7.483876935996315,4.9592741659601325,9.698573491099207,7.380574864351885
YDL070W,9.417221903711049,3.308675408677479,4.50578394308366,5.743893751824063
YBL028C,9.289331958687905,,6.3095038955523135,7.799417927120109
YDR496C,,3.8045975873778706,8.064946029926064,5.934771808651967
YLR346C,14.54454271549188,-27.844959755256117,30.095643164510335,5.598408708248701
YBR215W,,7.16548853655998,8.924865146754374,8.045176841657177
YHR143W,,4.84063256147025,9.772560697707547,7.306596629588899
YDR365C,,5.579442425659225,9.17926220214656,7.379352313902892
YKL177W,,5.092946912867427,6.292679472058083,5.692813192462755
YMR251W-A,47.88160235445813,-227.04665462885333,-17.459173543321548,-65.54140860590559
YMR173W,40.78898791181077,-84.5002299895548,62.99379883339704,6.427518918551004
YNL114C,10.573283195902036,6.7665571819711126,5.878700965050455,7.7395137809745345
YKL035W,91.38348710569252,,-105.08745683591457,-6.851984865111014
YJL122W,10.844117134038848,3.3267752872321887,7.327980993808024,7.166291138359687
YDR361C,,5.999557209852366,8.951481455111546,7.475519332481956
YGL010W,30.04962601362853,-258.2447753251216,29.66934760844405,-66.17526723434968
YOR146W,5.079428681136619,3.866952245525713,11.791796331592607,6.912725752751648
YHR008C,45.279230500770566,-217.06529061332563,74.67603410667228,-32.37000866862759
YBL075C,-20.902910441371404,,,-20.902910441371404
YDR396W,,,7.188271863549102,7.188271863549102
YOL052C-A,37.28039300367508,,-105.47660190487125,-34.09810445059807
YJR069C,,5.816861123340907,8.423241149305554,7.12005113632323
YDR327W,,-85.45958223291747,11.200176429857867,-37.12970290152981
YER002W,,5.317228186395545,10.712914702495295,8.015071444445422
YDL201W,7.687070506294678,6.423769648205746,6.039666619818588,6.716835591439671
YDL063C,,5.659232958836231,8.511244883758044,7.085238921297138
YCL030C,4.693152510062758,2.7727734059578917,12.629819116831616,6.698581677617422
YHR170W,5.25160643725894,5.130785653879561,2.5525852461565637,4.3116591124316885
YPL123C,,-56.47840908204977,34.30151713090046,-11.088445975574658
YNL258C,7.672758788573702,6.368230971150454,7.651658373725072,7.230882711149743
YJL030W,10.236216513740484,-23.646923610159305,9.09737799301296,-1.437776367801953
YBR158W,,3.30166607930986,6.538778488950494,4.920222284130177
YKL063C,11.673495607928384,8.719023907759073,3.873168495043832,8.088562670243762
YHR196W,8.949084891897538,4.212985302592932,3.963592865819531,5.708554353436667
YBL068W,,6.2970857113640095,9.875057301359842,8.086071506361925
YOR078W,4.7027703455253755,5.820208379191762,7.845616257777682,6.12286499416494
YOR145C,,4.669569396614067,6.942186082952205,5.805877739783136
YCL054W,6.237201689894486,7.198190364264901,6.106688975716186,6.514027009958524
YBL032W,6.933769478504451,7.076838909718796,8.869584464075329,7.626730950766192
YLL003W,,,7.972948912340444,7.972948912340444
YML108W,17.15917296450477,-105.33959392938864,,-44.09021048244193
YPR164W,20.06650016800615,-96.41267400227947,13.505973372555856,-20.94673348723916
YBR213W,,-182.02616800613137,65.39143514256882,-58.317366431781274
YIL093C,11.131920766600556,4.182004233075591,8.432481138845041,7.915468712840396
YNL160W,58.78924477258968,-97.73981756463934,62.06129962755196,7.7035756118341
YPR143W,7.951357721863034,2.6486518114151454,8.787846763998198,6.462618765758793
YNL242W,16.927005503634177,-534.3401728577666,22.98668488000938,-164.80882749137433
YDL220C,22.77788279304875,-228.21615501013056,29.0479911595401,-58.7967603525139
YNL183C,10.84854635043917,3.4339468689890262,2.869320851733602,5.717271357053932
YOR044W,14.801996079956988,-88.29216863418652,14.552155297210604,-19.646005752339644
YER156C,6.700721151070096,4.963916804617493,8.13561220503166,6.600083386906416
YDL074C,,5.138504772742085,10.316583152319591,7.727543962530838
YHR151C,,,3.0111432153386013,3.0111432153386013
YEL064C,23.916607766797412,-39.98716980672104,16.101866764602942,0.0104349082264375
YLR186W,,5.80092320473609,9.01839265546248,7.409657930099286
YNL015W,29.418013184413248,-479.86807291771544,43.77293843913453,-135.5590404313892
YDR449C,,3.3056124441745363,10.714368761438454,7.009990602806495
YPL044C,12.591170605894236,4.381488629593035,7.477121882734298,8.14992703940719
YKL178C,5.057704521540113,5.853655924471532,11.017172092005978,7.309510846005875
YNL154C,7.371441658816523,7.006759424948453,8.740436777172464,7.70621262031248
YPL124W,5.094080751045329,8.915127902842345,7.829367887990454,7.279525513959375
YLR263W,,-97.97822798546436,5.827721577845713,-46.075253203809325
YDR156W,,5.284344205947896,6.148453469015781,5.716398837481838
YLR319C,,5.553220298270599,9.05848711367691,7.305853705973754
YOL018C,,4.164168750264746,5.4393446757173685,4.801756712991057
YPL122C,11.48267142051322,2.8016655969467066,9.520995589992763,7.935110869150897
YDR446W,-34.63760819771537,7.871912766533697,-78.40448462279744,-35.05672668465971
YHR187W,,5.741962364280455,8.834544545157675,7.288253454719065
YDR159W,,-670.2759205164812,6.242217457797072,-332.01685152934203
YDL207W,,5.388017363886817,6.5578971232419185,5.972957243564368
YNL317W,,6.4039097240833,3.985697886194264,5.194803805138782
YGR013W,6.294103695671142,,3.712975927524366,5.003539811597754
YNL329C,,5.156866070181178,6.651091900612014,5.903978985396597
YKR024C,,3.5523314155848733,7.384072883181012,5.468202149382942
YGL078C,,4.804878897016407,6.6909688021369265,5.747923849576667
YDR160W,5.764024421278632,10.392228510735093,,8.078126466006863
YDR161W,,8.183009476036364,6.569383087374898,7.376196281705632
YDL211C,,10.002087231080951,5.158846989104414,7.580467110092684
YDL221W,72.14043923063919,-149.80868390262472,-131.07324782950104,-69.58049750049553
YDR153C,,-83.50436321585879,16.7524878996467,-33.37593765810605
YDR157W,,-61.62185954077018,18.814890904897727,-21.403484317936226
YGL072C,,5.647757197529832,8.773309987607217,7.210533592568524
YHR149C,,5.741983131233099,5.181864789701105,5.461923960467102
YLR440C,,5.589993591956693,5.261243618486792,5.425618605221743
YOR320C,7.141503600741758,5.714098653078835,9.239386366220153,7.364996206680249
YPL108W,6.635490293984624,8.014469208055317,6.906323707680602,7.185427736573515
YDL208W,,4.298095051310466,8.59471602254949,6.446405536929978
YDL206W,,5.424120064013081,6.408458547373147,5.916289305693114
YML032C-A,12.126128324130894,6.551012987311861,-998.1552809994628,-326.49271322934004
YDL032W,23.18215109679611,,-2531.5989472106694,-1254.2083980569366
YKL004W,6.73623485422783,6.059893316981076,7.5238465423688,6.773324904525903
YOR344C,16.31450918686707,-49.14736200962627,34.37683827423837,0.514661817159722
YLR129W,8.860589746774183,4.4371394949682434,7.802189362046931,7.03330620126312
YGR128C,4.88643217586118,5.41534957438499,9.552609097899024,6.6181302827150645
YNL013C,16.273550257960974,-1180.3881529285818,43.08405124709326,-373.6768504745092
YOR243C,8.713699096243353,4.9224820245085095,7.597469166541392,7.077883429097752
YDR413C,,5.863208001620177,7.61311926283624,6.738163632228209
YMR174C,51.09445313806147,-161.41683866744975,108.360219571382,-0.654055319335427
YDR214W,10.855717546774338,27.641309543451516,-652.4810724867223,-204.6613484654988
YDR531W,13.89909632585962,-27.861753437295395,,-6.981328555717888
YML093W,,7.678594726915614,7.138602156050762,7.408598441483188
YDL223C,-116.2318508722077,39.68022989782087,78.77321012804111,0.7405297178847642
YIL155C,34.98812078283773,-248.47198007944684,37.19427149128833,-58.76319593510692
YOL124C,,6.387612092727379,9.143845528637735,7.765728810682559
YOL010W,,5.852591410830228,9.964422382893416,7.908506896861821
YLL053C,19.776168313656363,-138.35918687903626,66.91413944591896,-17.222959706486975
YJL206C,18.018824910986982,-261.2375666912104,20.55833406254693,-74.22013590589218
YPL163C,5.543826814664901,6.8871811686617015,9.162747164243951,7.197918382523518
Q0050,55.10810337438676,-100.14321153956335,58.30480254202253,4.4232314589486394
YPL185W,69.52984629609959,-122.55615597142054,35.521891540123754,-5.83480604506573
YKR056W,12.74862306928971,5.246302559942783,6.58351451662382,8.192813381952105
YPR160W,66.50600194042215,,-143.4688249393973,-38.48141149948758
YHR079C-A,15.39037683590458,-111.51593066603604,27.03581482274364,-23.029913002462603
YLR366W,31.5727787855828,-161.38144888393887,58.14532571473302,-23.88778146120768
YIL060W,63.1017944476329,-552.1405948163247,53.18893866944081,-145.28328723308366
YBL065W,20.53609208987676,-25.10714184766834,15.105183601036716,3.5113779477483784
YBR155W,,6.372606413593962,6.994496536825113,6.683551475209537
YDR297W,6.8853486821207035,7.118141134222968,8.90945614742756,7.637648654590411
YLR322W,,,7.055432633463245,7.055432633463245
YOR001W,5.90235525778984,5.868285463562186,8.473844741240228,6.748161820864085
YDR398W,12.532720516304884,4.258561921734529,6.344841586809908,7.712041341616441
YOR393W,35.039676782873464,-784.3923313214226,62.153219390947235,-229.06647838253397
YOR056C,7.642029518678973,4.599914425591615,7.161356768179328,6.467766904149972
YLR380W,,7.255801160149733,8.115104294504896,7.685452727327315
YJL047C,28.975482299650047,-55.03335926019951,32.263432075276796,2.0685183715757773
YLR140W,16.772563130434587,-27.650531426326953,20.19368290144568,3.1052382018511047
YOR214C,3.691906134907119,,,3.691906134907119
YBR072W,-42.331164875006294,,,-42.331164875006294
YDR384C,13.752682112184436,-357.15844288255914,10.053158609187449,-111.11753405372907
YNR038W,,9.226498106113208,6.640568439206277,7.9335332726597425
YPL227C,,4.852362266128351,7.937019316571999,6.394690791350175
YNR004W,11.883807224345048,-81.46365337633134,24.42432904188395,-15.05183903670078
YLR445W,19.216200427755528,,-254.52317580613047,-117.65348768918749
YML031W,10.39131160877166,4.30468894088608,7.092554324567656,7.262851624741799
YBR266C,10.097067611152193,1.621055078456055,5.178276321617459,5.632133003741902
YOL085C,18.848691792687916,73.66607745383799,-94.64607396877356,-0.7104349074158876
YDL009C,44.131130189011365,-87.50010239132862,33.980711122350584,-3.1294203599888917
YDL023C,23.725967167297167,-347.69846272953436,-86.28960422676303,-136.75403326300008
YLR270W,24.108522404583027,-96.46660448445884,93.89280366391864,7.178240528014271
YNL232W,,4.474028116130128,6.84643159775012,5.6602298569401235
YLR160C,6.370722966406442,,,6.370722966406442
YPL068C,31.47581405344015,-55.742926217729185,11.286682443340036,-4.326809906983
YLR053C,34.29010169711732,,-76.45161158341958,-21.080754943151128
YER066C-A,35.68098262154276,59.24266835306557,-101.71910783977634,-2.2651522883893356
YLL042C,16.62682792603682,-1261.160039728813,,-622.2666059013881
YML041C,113.27579158790842,-530.9327538183221,30.66662193686033,-128.99678009785111
YLR399C,12.72214906092595,4.647544627050171,7.027566394604332,8.132420027526818
YDR402C,5.663627439658836,-48.056604193667816,12.142016749379804,-10.08365333487639
YNL180C,,,7.560939228905235,7.560939228905235
YPL200W,12.3727489688561,-48.89866455680806,55.62012589083224,6.364736767626762
YDL238C,13.1471054585318,-183.29473283870257,155.26265197670875,-4.961658467820674
YNR054C,,5.721681681318278,10.41997683511934,8.070829258218808
YML021C,10.732119648417584,5.698555510832008,6.205241115560044,7.545305424936546
YKR004C,18.312518755829455,-73.03226966942647,33.23104498544904,-7.162901976049324
YGL077C,6.3116386708694225,7.031112038744548,8.466140793957459,7.269630501190477
YGL007W,19.05715286920712,-331.045218542424,27.902682205524968,-94.69512782256396
YER135C,44.671897282659735,-144.82526309847947,36.20324144113145,-21.316708124896095
YHR169W,6.05293103345104,7.102474691047657,7.355385359280682,6.836930361259793
YKL021C,5.533881399437221,6.708574513677903,5.258024135327818,5.833493349480981
YMR107W,19.76457319714252,-318.6197667163471,105.99634402810727,-64.28628316369911
YBL048W,19.70491362007554,-81.742742595028,49.30235636089033,-4.2451575380207105
YFL050C,-132.4898603967475,4.432614051625667,,-64.02862317256091
YGL121C,40.65159934760592,-242.57994922070048,38.99397083094919,-54.31145968071512
YLR434C,50.17050149817827,26.001736985086964,-110.54565604118704,-11.4578058526406
YHR127W,12.513053832582584,5.651446607566232,3.2465366487387723,7.137012362962529
YKL103C,17.674249135044825,58.87728940850503,-843.6259254046001,-255.69146228701675
YDL087C,-862.0814272795932,71.53802474036759,163.20228787969532,-209.11370488651008
YOR120W,50.8760336121107,,-232.7540872185295,-90.9390268032094
YGL071W,,5.906191147538927,10.474780957586942,8.190486052562935
YNL191W,-108.31010075123,14.530455841575256,,-46.889822454827375
YBR247C,10.375743249455072,4.821350906710285,6.970145940086041,7.3890800320838
YBR092C,,7.0408825480336725,8.366300836230273,7.7035916921319725
YNL313C,6.491361665770565,6.487068573778153,7.986758379836898,6.988396206461871
YAL048C,22.41407835779794,-2103.13529580335,43.64296472957664,-679.0260842386585
YDL167C,6.841527633583788,4.18660782768964,4.558422661843275,5.1955193743722345
YHR021W-A,43.1948187481255,-87.41078479638061,49.14473522079919,1.6429230575146931
YLR149C,13.6894154404851,-40.885797246237395,41.14670379610197,4.650107330116557
YOL116W,36.87394018681109,-148.48004532593774,84.29138186919776,-9.10490775664296
YGR131W,28.47649952167592,20.912334048127377,-111.9010055297888,-20.8373906533285
YPL186C,29.62245393698909,-437.95069588253733,35.93683697929907,-124.13046832208306
YDR383C,-369.9412943250392,11.544109701780254,55.29867246900139,-101.03283738475253
YLR308W,12.505893662945446,-97.32953420605077,44.67974781475134,-13.381297576117992
YJL013C,20.5600700034659,-20.11165197548399,14.97976038966841,5.142726139216773
YDR290W,27.25952767399627,-35.98605028567674,4.053206365046257,-1.557772082211404
YLR165C,17.069421954016356,-103.42927276403432,109.81779705657264,7.819315415518228
YLR332W,,3.5607990319889717,8.57151979304653,6.0661594125177505
YCR057C,8.35176889524079,6.063054951454188,5.9567104868830665,6.790511444526015
YDL190C,29.55536952444431,-201.84789221369067,77.00744380283862,-31.76169296213591
YDR281C,-1629.3156324797037,23.572428425042553,,-802.8716020273305
YOR192C,28.004335301981502,-250.9901276990287,32.49978143445398,-63.49533698753107
YHR197W,8.566533202022912,6.003764295233524,8.972650586512795,7.847649361256411
YDR428C,51.88788748147282,-67.4380562260969,,-7.77508437231204
YBL098W,-130.88407922138438,,105.99028710424652,-12.446896058568932
YAL060W,26.25894835715059,-46.57675480435942,37.36101836897502,5.68107064058873
YKL036C,29.600216139903317,-124.33529326387504,94.75395232173524,0.0062917325878402
YMR285C,,5.322713989452254,9.912109786263832,7.617411887858043
YMR158W-A,25.57256626710384,-1444.7325011827184,51.8214531410885,-455.779493924842
